code,year,tmin,tmax,tmean,domin,domax,domean,bodmin,bodmax,bodmean,phmin,phmax,phmean,cmin,cmax,cmean,nmin,nmax,nmean,fcmin,fcmax,fcmean,tcmin,tcmax,tcmean
2222,2013,21,32,27,5.8,6.5,6.2,0.5,1.6,0.9,6.5,7.6,7.3,20,140,56,2.3,18,10.41,4,6,5,1300,2600,1767
2222,2014,19,34,29.1,4.9,6.5,5.7,7.5,37,22.8,6.7,7.7,7,24,38,29,0.8,5.86,2.02,220,900,560,1600,1600,1600
2223,2008,28,30,29,5.1,7.9,6.8,16.5,43,28.2,7.1,7.6,7.3,78,82,81,0.78,12.2,5.85,280,1600,806,1600,1600,1600
2223,2009,21.5,29,26.1,5.6,7.3,6.3,4.5,39,17.4,6.4,7,6.7,107,570,424,0.1,0.98,0.42,280,500,390,1600,1600,1600
2223,2011,17,30,26,6.1,7.4,6.9,28,66,43.3,6.2,7.9,7,21,162,92,13,82,35.08,240,500,370,1600,1600,1600
2223,2012,20,30,27,4.8,6.8,6.2,5,25,11.5,7,7.5,7.2,64,131,93,1.61,18,8.3,27,500,156,900,1600,1460
2223,2013,19,30,26.5,6.2,7,6.6,39,320,173.3,6.7,7.2,6.8,75,114,88,0.05,1.54,0.42,10,140,67,50,900,540
2223,2014,22,32.5,27.7,5,6,5.5,75,115,94.5,6.4,7.2,6.6,52,159,97,1,2.6,1.92,72,215,117,120,675,364
2224,2008,29,29,29,4.6,7.8,6.4,2.3,80,41.3,7.5,7.9,7.7,75,85,80,0.1,10,2.66,80,1600,716,1600,1600,1600
2224,2009,23,28,26,5.5,6.7,6,13.5,70,42.9,6.5,7.3,7,92,580,272,0.77,41,21.57,280,900,616,1600,1600,1600
2224,2011,18,31,26.5,4.8,7.4,6.3,7.9,85,45.3,6,8.1,7.1,20,178,85,0,27.6,11.63,130,1600,806,900,1600,1460
2224,2012,21,31,28,5.2,6.8,6.2,4,43,20.5,7,8,7.4,69,79,73,0.52,5,2.17,220,500,407,140,1600,697
2224,2013,19,29,25.7,6,6.6,6.4,2,8,4.5,6.7,7.3,6.9,72,96,83,0.32,1.1,0.86,1600,1600,1600,1600,1600,1600
2224,2014,23,33.5,28.5,4.7,6,5.5,0.3,0.7,0.5,6.4,7.6,7,59,289,155,0.2,0.8,0.4,110,400,190,350,900,550
2225,2008,10,11,10.5,7.2,7.9,7.6,1,2.4,1.6,7,7.7,7.3,196,204,200,0.14,2,0.84,80,220,158,220,700,480
2225,2009,10,10,10,7.2,7.4,7.3,1.7,2.9,2.4,6.1,7.4,6.8,143,240,196,0.14,1,0.41,300,3500,1150,500,6000,3575
2225,2011,8,15,12.8,7.1,7.4,7.2,0.3,0.5,0.5,6.4,7.5,7,68,184,123,0.1,0.24,0.15,350,2200,900,500,3500,1400
2225,2012,8,17,13,6.1,7.3,6.7,0.5,3.2,1.8,6.9,7.6,7.2,81,254,150,0.3,0.36,0.32,90,3500,1248,300,5000,1950
2225,2013,14,22,17.8,6,7.2,6.4,1.9,3.3,2.6,6.3,7.3,6.8,111,216,170,0,0.4,0.12,110,600,245,300,900,600
2225,2014,10.5,20,15.4,5.8,6.4,6,1.2,2.2,1.6,6.2,7.1,6.7,124,540,245,0.05,0.5,0.2,2,400,193,4,700,381
2226,2008,23,24,23.5,4.8,7,5.9,0.6,1.3,1,6.3,7.5,6.9,101,118,110,0.02,0.23,0.15,2,220,76,40,500,283
2226,2009,19,28,25.3,4.5,7,5.3,1.6,4.8,3.3,6.3,7.3,6.8,160,260,205,0.1,0.18,0.13,170,900,503,500,3500,1525
2226,2011,17,27,22.8,3.5,7.3,5.5,0.4,0.7,0.6,6,7.4,6.7,20,20,20,0.05,0.2,0.15,2,900,406,40,1600,885
2226,2012,19,29,24,4.8,6.6,6.1,0.6,1.4,1,6.1,7.1,6.7,20,23,21,0.03,0.2,0.09,22,110,57,50,350,170
2226,2013,18,32,25,5.8,8.2,7.2,0.9,2,1.5,6.2,6.8,6.5,20,21,20,0.05,0.15,0.1,7,7,7,170,170,170
2226,2014,18,30,25,5.3,6.8,6.1,2.2,12.7,5.7,5.4,7.4,6.5,20,314,97,0.07,0.25,0.14,0,11,6,7,33,12
2227,2008,22,22,22,4.5,4.5,4.5,0.9,20.6,10.1,6.6,6.6,6.6,132,132,132,0.1,3.74,0.78,110,35000,6148,210,92000,13351
2227,2009,19,27,24.3,3.8,6.5,5.1,0.2,2.4,1.5,6,7,6.6,200,310,250,0.05,1.37,0.4,110,460,186,260,940,371
2227,2011,18,27,22.5,3.4,6.5,5.7,0.5,3.9,1.5,6.1,7.1,6.6,20,23,22,0.06,0.37,0.21,110,170,137,210,330,282
2227,2012,19,28,24,5.2,7.5,6.2,2,3,2.2,6.2,7,6.7,20,35,25,0.06,0.3,0.15,230,8000,2086,300,13000,3974
2227,2013,22,34,26.5,7.2,7.8,7.5,1,2,1.9,6.2,6.8,6.6,20,37,28,0.1,1.3,0.25,230,9000,2068,500,16000,5422
2227,2014,23,31,27.3,6.2,7.2,6.8,2,8,3.3,5.8,6.6,6.3,20,54,40,0.08,3.9,0.64,8,330,176,8,1700,567
2228,2008,28,29,28.5,7.4,8.2,7.8,0.3,4.2,1.9,6.3,7.5,6.9,180,200,190,0.02,1.08,0.24,4,15,8,4,225,147
2228,2009,24,31,28.5,5.2,7.4,6.7,1.8,5,3.2,6.8,7.2,7.1,104,223,171,0.06,0.21,0.13,2,4,3,4,11,7
2228,2011,19,36,29,5.8,7.6,6.4,5,12,7.8,6.5,7.3,7.1,43,147,111,0.24,0.72,0.39,4,14,8,14,60,32
2228,2012,24,36,31,4,7,5.3,4,4,4,6.6,7.2,6.9,56,214,135,0.86,0.86,0.86,43,43,43,240,240,240
2228,2013,25,32,29,4.4,7.5,6,8,8,8,6.8,7.1,7,71,237,159,0.36,0.36,0.36,110,110,110,170,170,170
2228,2014,20,28,25.5,4.2,12.2,6.7,1.8,2.2,2,6.2,7.3,6.8,71,307,201,0.17,0.22,0.2,400,900,608,900,1500,1208
2269,2008,30,30,30,7.3,7.3,7.3,4.1,4.1,4.1,6.8,6.8,6.8,45,45,45,3.6,3.6,3.6,2,2,2,11,70,41
2269,2009,27,30.5,29.2,6.8,8.1,7.2,4.2,4.5,4.4,6.9,7.4,7.2,391,4077,1627,1.63,1.63,1.63,2,2,2,13,1600,807
2269,2010,27,34,29.3,3.2,7.5,6.7,0.8,2.1,1.4,5.4,7.6,6.7,34,60,43,0.3,1.8,1.11,,,,4,460,103
2269,2011,23,32,28.1,5.2,8.1,6.8,1,3.6,2,5.3,7.6,6.3,42,84,54,0.09,1.8,0.98,,,,28,120,47
2269,2012,27,33,30,6.1,9,6.9,4.3,4.3,4.3,5.5,8.4,6.4,1,65,45,4.41,4.41,4.41,80,80,80,350,350,350
2269,2013,27,36,30.8,6.2,8.2,7.1,4.2,4.5,4.4,6.1,7.2,6.7,31,92,48,3,3,3,2,2,2,13,1600,807
2269,2014,28,35.3,30.7,5.3,9.7,7.3,5.5,5.5,5.5,6,7.5,6.6,2,51,38,,,,4,4,4,14,14,14
2312,2008,28,28,28,6.8,6.8,6.8,3.1,3.1,3.1,7.4,7.4,7.4,115,115,115,,,,,,,7,7,7
2312,2009,26.5,31.5,28.8,5.4,7.5,6.6,4.3,4.3,4.3,6.7,7.2,7,100,13800,3918,,,,2,2,2,13,13,13
2312,2010,26,32,29,4.8,7.5,6.5,0.3,2,1,6.7,7.3,7,68,15300,4515,0.02,0.58,0.27,3,14,5,4,2400,211
2312,2011,26,27,26.6,5.7,7.4,6.8,0.5,7.8,3.7,6.4,7.2,6.8,78,2400,740,0.08,1.24,0.57,3,20,6,7,1100,168
2312,2012,27,29,28,5.8,7.6,6.9,0.4,9.5,4.4,6.4,7.2,6.8,102,5800,1328,0.02,0.54,0.24,1,7,5,4,210,44
2312,2013,28,29,28.6,6,7.5,7.2,0.4,3.4,1.4,6.6,7.6,7,118,27000,5734,0.08,0.62,0.26,3,14,5,7,150,26
2312,2014,28,29,28.8,6.5,7.8,7.1,1.1,4.1,1.8,6.7,7.3,7,79,7426,1977,0.08,1.1,0.35,3,14,5,9,75,22
2318,2008,26.5,29.5,28,7.1,7.3,7.2,2.6,26.5,13.3,6.4,6.5,6.5,28,52,40,0.14,0.84,0.51,4,7,6,7,20,15
2318,2009,26.5,30,27.5,7.3,7.5,7.4,0,23,4,6.3,6.7,6.5,38,80,56,0.08,1,0.23,4,7,5,9,28,15
2318,2010,27.5,32,29.1,7,7.9,7.4,0,2,1,6,6.8,6.3,49,60,55,0.02,2,1,3,7,5,3,210,44
2318,2011,23.5,33.5,29,6.6,8,7.5,1,2,1,6.9,7.7,7.4,40,56,51,0.02,2,1,3,4,4,3,28,13
2318,2012,24,32,28,7,8.3,7.7,0.2,27,4.5,6.4,7.9,7.2,49,104,62,0.05,0.74,0.38,4,7,6,9,210,38
2318,2013,25,33,28.2,6.9,8.7,7.8,0.3,2.7,1.5,6.3,7.6,6.9,35,74,55,0.08,0.58,0.35,3,14,6,4,210,29
2318,2014,24,33,29.3,4.5,8.2,7.4,2.3,14,6.6,6.5,7.4,6.9,28,95,54,0.3,1.84,0.96,4,20,8,9,1100,158
2325,2008,25,27,26,6.6,8.4,7.7,2,4,3,6.8,7.8,7.2,210,260,228,0.3,1.64,0.68,,,,,,
2325,2009,25,28,26.3,7.1,8.7,7.7,2.2,2.4,2.3,6.2,8.4,7.4,200,370,268,0.32,0.4,0.36,,,,,,
2325,2010,25,28.5,26.9,7.2,8.2,7.7,0.2,0.4,0.4,7.1,8.6,7.6,171,280,226,0.06,0.69,0.38,33,1600,342,350,2400,1726
2325,2011,26.5,30,27.8,5.5,8,7.5,0.3,7.9,1.3,6.7,8.2,7.6,182,284,244,0.06,0.42,0.18,1,9,6,33,220,106
2325,2012,27,31,29,6,8,7.2,1,3.2,1.6,7.5,7.9,7.7,182,306,250,0.04,1.15,0.46,8,21,14,14,43,26
2325,2013,24,30.5,26.7,5.4,8,6.8,2.5,18,8.1,7.2,7.8,7.5,46,140,92,0.3,1.61,0.69,5,11,9,63,170,118
2325,2014,24.5,26.5,25.3,6.5,8.5,7.4,2,3,2.3,7.3,8.3,7.7,163,300,210,,,,,,,,,
2328,2008,25,27.5,26.3,7.2,7.4,7.3,2.7,6,4.4,6.9,7.4,7.2,66,100,83,,,,,,,,,
2328,2009,27,28.5,27.6,6.5,7,6.9,5,6.6,5.8,7,7.8,7.2,63,111,88,,,,,,,,,
2328,2010,24,27,25.8,7,7.8,7.3,1,5.1,2.4,7,7.6,7.5,30,118,76,2.2,5.4,3.5,110,30000,7583,500,50000,12875
2328,2011,24.5,27,25.5,6.9,7.4,7.1,4.6,5.6,5.2,7.4,7.6,7.5,70,144,96,1.18,5.54,3.11,220,300,256,400,620,492
2328,2012,24,31,27,6,7.8,6.9,1.1,4.8,3.8,6.9,8.4,7.9,85,180,125,0.84,1.4,1.07,5600,6300,6075,7900,8100,8000
2328,2013,25,34,29.1,6.4,8,7.2,14,22,18.5,7.7,8.5,8,19,80,35,,,,11000,17000,13500,35000,92000,65500
2328,2014,25,35,29.8,6.7,8.8,7.6,11.2,50,32.2,6.8,8.1,7.4,52,112,83,0.18,0.29,0.25,0,700,233,1,1100,610
2329,2008,25,26,25.5,7.5,7.8,7.7,1,3.4,2.3,6.1,6.2,6.2,21,23,22,0.1,0.8,0.29,0,360,240,300,2300,1533
2329,2009,23,28,24.8,6.4,8.1,7.5,1.5,3.8,2.8,6.3,6.7,6.6,32,280,97,0.1,0.12,0.11,0,1100,350,1,2800,958
2329,2010,25,30,26.4,7.7,8,7.9,2.8,4.2,3.4,6.8,7,6.9,30,41,33,0.1,0.13,0.12,0,700,233,300,1500,720
2329,2011,24,30,26.2,7.9,8,7.9,1,6.7,3.2,7,7.2,7.1,26,28,27,0.1,0.13,0.12,0,360,90,1,1400,515
2329,2012,25,31,27,7,8,7.7,1.2,11.6,4.8,6.7,8.4,7.3,22,44,31,0.1,0.15,0.12,0,360,165,300,1100,715
2329,2013,24,29.5,27.8,5,8,7.3,1.9,4,3.1,6.3,7.3,6.9,22,38,27,0.1,0.16,0.12,0,730,343,360,2800,1287
2329,2014,24.7,28.5,27,7.1,8.1,7.5,5.8,11,7.3,6.4,8.1,6.9,20,57,29,0.1,0.29,0.16,,,,300,720,460
2330,2008,28,30,29,7.4,7.8,7.6,1.3,6.2,4.1,6.4,6.5,6.5,20,22,21,0.1,0.13,0.11,0,360,90,1,1500,693
2330,2009,25.2,29,27.5,7.4,8.1,7.7,1.7,7.8,4.1,6.3,7.6,6.8,32,290,216,0.1,0.13,0.11,,,,360,2300,1330
2330,2010,27,32,28.6,7.1,8,7.7,1.4,6.1,3.4,6.8,7.2,7,23,37,29,0.1,0.13,0.11,0,900,300,300,910,503
2330,2011,25,31,27.8,7.8,8,8,6.5,11,9,6.9,7.3,7.1,24,26,25,0.1,0.14,0.12,0,360,120,1,2100,1067
2330,2012,26,32,28,7.1,8.1,7.9,2.7,12,7.4,6.6,8,7.3,23,50,29,0.1,0.21,0.15,0,910,547,300,2800,1337
2330,2014,26,28.7,27.8,6.6,8,7.4,2.6,8.2,5.5,6.1,8.1,7,20,30,24,0.12,0.29,0.21,0,700,333,300,2000,1070
2340,2008,22,26.5,24.3,3.1,4.5,3.8,2,2.6,2.3,7.6,8.9,8.3,779,2320,1550,0.1,0.11,0.1,0,300,100,300,910,523
2340,2009,22,29,24.8,0,8.6,4.9,2.4,6.8,4.3,7.3,8.8,7.8,974,1321,1146,0.1,0.2,0.13,0,1100,367,300,21000,7220
2340,2010,23,29,25.3,1.2,10,4.8,3.8,8,5.4,7,8.2,7.8,963,1298,1210,0.1,0.11,0.1,,,,360,2300,1387
2340,2011,24,29,26.7,0.8,11.2,5.5,1.8,5,3.6,7.4,8.6,8.2,1046,1670,1292,0.1,0.21,0.15,0,360,90,360,910,773
2340,2012,24,29,27,0,7.1,2.7,0.6,5.2,3.4,6.1,8.7,7.7,1127,1805,1485,0.1,0.18,0.14,0,700,233,1,730,344
2340,2013,29,31,30,3,3.9,3.5,3.4,4.2,3.7,8,8.4,8.2,1366,1485,1426,0.1,0.16,0.14,0,360,120,1,910,404
2340,2014,0,29,16.6,1,3.9,2.6,0.9,4.8,2.5,7.3,8.2,7.9,1308,1757,1465,0.1,0.14,0.12,0,700,250,360,930,503
2341,2008,23,26.5,24.7,2,10.9,4.9,0.9,1.9,1.5,7.1,9.2,8.3,40,2780,1623,,,,,,,5,100,30
2341,2009,21,39.5,29.6,0,7,4.3,1.4,1.9,1.6,7,9,7.8,781,1984,1381,,,,,,,10,120,53
2341,2010,23,30.5,27.4,4.8,7.3,5.9,0.9,2,1.6,6.1,7.8,7.4,785,7350,1922,,,,,,,10,180,70
2341,2011,23,40.5,32.3,0.8,5.3,3.1,1,2.1,1.6,5.1,9,7.8,981,1579,1385,,,,,,,5,190,70
2341,2012,21,37,29,0,13.6,5,2.2,4.3,3.3,7.1,8.3,7.7,993,2036,1487,,,,,,,5,45,25
2341,2013,23,29,26,1.3,2,1.7,1.9,4.3,3.1,7.9,8,8,1422,1645,1534,,,,,,,10,60,35
2341,2014,0,30,17,0,5.5,2.7,4.1,4.1,4.1,7.5,8.2,7.8,1222,1533,1431,,,,,,,5,5,5
2342,2008,23,28,24.8,0.5,1.5,1,2.1,2.1,2.1,7.4,8.8,8,1996,5460,3064,,,,,,,20,40,30
2342,2009,20,26,23.8,0,3.7,0.8,1.6,2.4,2,6.8,8,7.5,2430,4050,3406,,,,,,,30,35,33
2342,2010,23,29.5,26.3,0.4,5.6,2.7,2.1,4,3.1,6.8,7.9,7.4,1716,3600,2725,,,,,,,10,15,13
2342,2011,22,29,26.1,2.1,3.4,2.8,2.3,2.4,2.4,6.9,9.1,8,2126,2801,2465,,,,,,,25,40,33
2342,2012,22,33,27,0,2,0.9,1.6,2.4,2,7.4,8.5,7.8,1819,3040,2422,,,,,,,15,75,45
2342,2013,26,28,27,1.2,4.6,2.9,2.6,2.6,2.6,8.2,8.7,8.5,1980,3250,2615,,,,,,,25,500,263
2342,2014,0,30,17.2,0,0,0,2.5,29.8,16.1,7.5,7.8,7.7,2352,2690,2498,,,,,,,25,30,28
2343,2008,22,25,23.5,0,0,0,2.5,12,7.9,8,8.8,8.4,3010,5450,4230,0.52,2.49,0.9,1300,3800,2592,2400,5000,3583
2343,2009,22,24,23.3,0,5,2.4,5.5,9,7.3,6,7.2,6.7,5550,6590,5937,0.5,1.65,0.98,2100,3500,2692,2600,4500,3525
2343,2010,23,28,25,3.5,12.3,6.5,0.8,2.2,1.5,4.5,7.2,6.5,757,7000,4083,0.16,0.9,0.49,23,79,40,31,110,64
2343,2011,24,27,25.9,4,14.3,7.5,2.1,3.8,2.8,3.1,8.3,5.6,1271,7444,4861,0.62,1.31,0.88,29,360,278,420,510,458
2343,2012,24,35,28,0,7.8,3.3,2.4,3.4,3,2.1,8.5,5.1,2721,12550,7704,0.32,0.55,0.41,340,540,436,480,580,528
2343,2013,26,29,27.5,0,0,0,2.9,3.5,3.1,3,6.1,4.6,4190,9100,6645,,,,1700,9000,5233,3000,24000,17000
2343,2014,0,30,17,0,1.7,0.9,2.9,3,2.9,6,8.3,7.4,2014,13050,5377,,,,1300,9000,4000,3000,16000,7333
2344,2008,26,29,27.5,0.6,1.5,1.1,0.2,0.2,0.2,7.6,8.2,7.9,1591,1928,1760,,,,,,,,,
2344,2009,23,24,23.8,0,6.5,2.5,0.4,1.1,0.6,7.2,8.5,7.7,988,1724,1497,4.66,7.43,5.42,,,,,,
2344,2010,24,29,25.7,0,4.5,1.8,4,35,12.1,6.8,7.6,7.2,1568,1824,1710,,,,230,230,230,2400,2400,2400
2344,2011,24,27,25.6,0.4,8.1,2.8,6.2,31,11.7,6.9,8.4,8,1383,1992,1582,0.08,3.99,1.98,90,160000,18333,200,160000,36200
2344,2012,19,29,26,0,0,0,2.7,45,11.4,7.1,7.9,7.6,1048,2020,1580,0.26,6,2.01,78,11000,2565,580,35000,6465
2344,2013,23,31,27,2.1,2.4,2.3,3.5,13,7.3,7.4,7.9,7.7,1661,1720,1691,0.17,2.27,1.45,170,22000,5310,490,54000,12865
2344,2014,0,30,17,0,1.8,0.5,1.5,11,5.7,7.1,8.2,7.9,1326,1788,1610,0.2,6.11,1.48,170,92000,11038,320,160000,19868
2345,2008,21,28,23.8,0,5.5,3.3,0.3,3.7,2,6.6,8.8,7.7,1540,19400,9847,0.12,2.92,0.88,2,790,151,2,1700,361
2345,2009,25,35,29.8,0,6.4,4,1,5.7,2.2,6.3,8.7,7.6,4600,37000,18138,0.02,1.97,0.49,45,7000,1039,120,11000,2123
2345,2010,20,35,26.2,2.8,7.6,5.4,0.9,7.6,3.9,7.3,9,7.8,1238,23380,7711,0,0.14,0.06,4000,170000,29750,8000,280000,56583
2345,2011,21,35,28.4,1.5,12,6.3,5.7,18,9.3,7.3,9,8.1,8450,19550,11948,0.05,1.15,0.42,1700,170000,42973,3300,220000,67300
2345,2012,26,31,28,0,7.2,3.1,4.8,15,9.7,7.2,8.9,7.8,3270,91100,33684,0.09,1.22,0.52,7000,300000,81818,11000,500000,129455
2345,2013,30,31,30.5,0,0.9,0.5,1.1,6.7,3.3,7.6,7.6,7.6,11800,12630,12215,0.02,0.27,0.11,4000,140000,24291,8000,270000,59364
2345,2014,0,31,17.4,0,0,0,1.6,8,4,6.6,7.7,7.2,7566,28810,17894,0.1,0.59,0.28,2200,140000,45655,4900,350000,119536
2346,2008,21,26,23.5,6,6.2,6.1,1.1,5.9,3,7.3,8.3,7.8,334,420,377,0.03,0.32,0.17,400,27000,8227,1100,110000,19055
2346,2009,24,29,27,5.6,8.3,6.7,1.3,6.8,3.5,7.3,8.2,7.7,370,448,408,0.02,0.55,0.14,400,1400,800,230,8000,2443
2346,2010,24,38,28.5,5.6,8.2,6.9,1.4,6.4,3.6,6.7,7.8,7.4,322,451,405,0.1,0.93,0.56,400,11000,3510,1700,50000,12800
2346,2011,26,35,29.7,5.4,9,7.4,17,110,62,7.3,8.4,8,323,443,381,0,33.5,11.72,350,900,742,540,1600,1378
2346,2012,21,35,27,0,6.7,5.3,0,21,7.1,7.5,8.4,7.9,356,544,456,0,0.8,0.39,80,300,233,500,900,567
2346,2013,30,30,30,5.3,6.6,6,4,32,14.3,8.1,8.2,8.2,274,412,343,5,18,8.09,15,66,40,225,395,315
2346,2014,0,30,17.4,2.6,6.8,5.5,6,90,27.9,7.1,8.4,8,426,549,476,6,49,19.56,20,175,54,120,460,261
2347,2008,18,26,23,0,0,0,1.2,22,8.4,6.9,7.9,7.4,4020,14530,10642,0,3.58,0.93,170,350,293,5,900,561
2347,2009,22,30,27.6,0,0,0,0.5,1.8,1,6.3,7.8,7.2,4040,23744,13505,0.17,0.9,0.62,2,6,4,400,2100,1409
2347,2010,26,30,28.4,0,3.6,1.9,18,120,47.6,7,8.2,7.4,1480,21950,10570,0,26.4,7.21,300,900,667,220,1600,1403
2347,2011,26,29,27,,,,13,69,31.1,5.6,7.7,6.8,6030,18150,11137,0,19.8,4.99,170,1600,1062,715,1600,1486
2347,2012,26,30,29, , , ,16,84,59.1,6.8,7.9,7.4,3650,17600,11653,0,24.7,7.38,500,1600,950,215,1600,1348
2347,2013,25,30,28.6,,,,17,126,53.8,7,8.2,7.5,14460,18810,16716,0,30.4,8.92,500,1600,1300,675,1600,1411
2347,2014,26,38,31.8,0,0,0,1.1,48,15.3,6.9,8.4,7.7,5940,17320,12745,0,2,0.62,220,500,428,900,1600,1017
2348,2008,19,26,22.3,0,0,0,12,64,37.5,6.8,7.8,7.3,2990,22600,12553,8,112,41.36,20,210,80,100,1050,490
2348,2009,22,28,25.3,0,0,0,6,40,15.3,6,7.9,7.1,3200,17330,9679,7.5,15,10.38,66,310,130,280,620,383
2348,2010,15,30,26.4,0,4,2.6,1,1.6,1.1,5.7,8.4,7.4,3650,11220,7030,0.81,2.23,1.6,3,3,3,7,1100,300
2348,2011,26,28.5,27.5,,,,13.5,68,36.9,6.5,7.6,6.9,110,11180,7059,0,17,5.16,350,1600,1108,1055,1600,1451
2348,2012,29,29,29, , , ,11,75,32.4,7,7.5,7.2,2491,7320,5060,0,34.3,8.05,500,900,717,1100,3260,1749
2348,2013,29,32,30.3,,,,0.8,20,8,7,8.3,7.8,11480,14830,13273,0,2.3,0.47,220,1600,490,900,1600,1032
2348,2014,25,38,31.8,0,0,0,6,55,25,7.5,8.5,8.1,3810,14940,9694,0,7.3,2.12,110,770,268,500,900,833
2353,2008,24.5,28.5,26.4,6.8,8.2,7.4,14,88,38.2,7.5,8.1,7.7,460,686,556,0,109,17.11,140,500,275,850,1600,1416
2353,2009,26,29,27.4,6,6.8,6.3,16,110,56,6.7,8.9,7.5,406,1484,1016,0,14.4,3.84,300,1600,1060,1600,1600,1600
2353,2010,25,27.6,26.5,5.5,6.2,6,35,92,56.3,7.1,9.5,7.7,420,1412,694,0,24,5.7,140,900,707,900,1600,1483
2353,2011,25,30,26.5,5.6,6.4,6,10,80,43.8,6.9,7.9,7.5,454,726,610,0,101,19.55,110,1600,1235,1100,1600,1517
2353,2012,25,28,27,6,6.5,6.1,20,121,54.9,7,8.1,7.6,593,1422,924,0,13.6,3.59,110,500,335,900,1600,1417
2353,2013,26,28,27,6,6.4,6.2,11,59,29.9,7.1,8.3,7.5,481,710,589,0,2.7,1.27,90,350,203,220,1600,543
2353,2014,22,28,25.8,5.2,6,5.6,1.3,52,18.7,7.3,7.9,7.7,386,888,614,0,1.2,0.44,110,350,190,220,1600,610
2357,2008,23,26,24.8,3.5,4.8,4.1,0.5,70,20.3,7.5,8.2,8,820,1037,911,0,5.6,0.93,110,900,337,500,1600,817
2357,2009,21,30,25.9,1,11,4.3,2,6,4,6.8,8.2,7.4,1037,1390,1197,3,18,5.91,25,90,38,170,280,206
2357,2010,25,29,27,0.5,18.9,6,3,21,13.8,6.7,8,7.3,602,1490,1068,4.1,50,17.36,500,1600,1000,140,1600,885
2357,2011,20,28,24.6,0.6,10,3.6,4,7,5.5,6.8,8.9,7.8,1135,1427,1275,0.53,0.71,0.64,1600,9400,3550,1600,43000,11950
2357,2012,20,29,26,0,9.3,3.3,1.9,4.8,3.2,6.3,8.3,7.4,914,1710,1384,0.2,1.87,1,210,800,424,1600,1700,1675
2357,2013,25,30,27.5,1.6,3.2,2.4,0.4,0.8,0.6,7.2,7.8,7.5,1510,1607,1559,0.04,0.8,0.43,40,350,124,110,900,302
2357,2014,0,30,17.2,0,1.5,0.7,1,3.8,2.2,7.2,8.1,7.6,1375,2022,1603,0.12,0.71,0.38,40,1600,524,500,3000,1630
2358,2008,23,26,24.2,0,4,2.2,0.3,2,0.6,7.2,8,7.6,1290,1982,1776,0.06,0.2,0.14,100,700,440,200,1100,740
2358,2009,22,30,25,0,8.5,1.9,1.3,3.9,2,7.1,8.4,7.5,1810,2475,2004,0.13,0.8,0.42,2,1100,369,80,6000,1578
2358,2010,23,30,26.4,0,4.8,1.9,1.7,7.6,3.9,7,7.7,7.2,1634,2287,1910,0,0.56,0.19,170,2200,725,400,2800,1060
2358,2011,22,28,25.9,0.5,2,1.2,0.7,5.7,2.9,7,8.1,7.6,1703,2195,1844,0,0.98,0.45,220,3000,1052,400,5000,1580
2358,2012,20,29,27,0,2.9,1.1,0.3,1.8,0.7,7.5,8.4,7.9,1151,2374,1821,0,0.26,0.1,0,80,33,9,170,61
2358,2013,29,30,29.5,1.9,4.1,3,0.1,4.1,1.5,7.3,7.9,7.6,1840,1964,1902,0,0.5,0.12,240,1100,634,500,1600,1050
2358,2014,0,31,17.4,0,0.9,0.4,1.5,4,2.4,7.5,8.1,7.9,1678,2029,1905,0.25,1.1,0.7,30,260,207,500,900,775
2359,2008,22,25,24,0.6,7,3.3,0.5,2,1.1,7.1,8.6,7.9,907,2930,1936,0,0.7,0.28,20,1600,335,110,3500,1045
2359,2009,20,26,23.7,0,12,5,0.3,1.7,1.1,6.1,8.5,7.5,1795,3120,2652,0,0.7,0.1,2,1700,207,6,3000,460
2359,2010,22,28.5,25.4,1.2,7.1,4.4,0.2,1.2,0.7,7.1,8.5,7.5,1634,2945,2263,0.02,0.7,0.24,4,170,45,11,300,91
2359,2011,24,28,26,0.8,10.7,5.2,1.5,5,2.8,7.1,8.5,7.9,2124,3800,2484,0.05,1.05,0.21,200,900,600,1100,1700,1357
2359,2012,24,30,27,0,3.6,1.3,1.5,1.5,1.5,7.3,8.4,7.7,1767,3110,2374,0.02,0.05,0.04, , , , , , 
2359,2013,30,30,30,0,1.5,0.8,2,26,5.3,7.8,7.9,7.9,1880,2280,2080,0.05,1.85,0.33,6,11,7,8,21,13
2359,2014,0,30,17,0,2.1,0.4,3.7,76,16.9,7.2,7.9,7.6,2156,2638,2336,0.04,1,0.29,1100,900000000,84000000,2200,2000000000,150000000
2394,2009,18,41,30.3,7.5,7.8,7.7,0.4,6.6,1.6,7.4,7.5,7.5,,,,0.04,1.14,0.26,60,220,143,140,470,291
2394,2010,21,27,24.7,6.9,7,7,2,4,2.7,7.2,7.5,7.3,,,,0.01,0.34,0.09,110,2200,748,230,9200,2163
2394,2011,17,17,17,6,6,6,2,3,2.1,8,8,8,,,,0.01,1.4,0.25,330,13000,2364,490,33000,5534
2398,2010,20,38.5,28.7,7,8.1,7.7,1,8,3.3,7.2,7.8,7.5,158,177,167,0.01,0.51,0.09,790,9200,2191,1700,16000,5683
2398,2011,18,35,26.2,3.3,8.2,7.4,2,70,9.7,7.4,7.7,7.5,162,356,187,0.01,1.02,0.18,20,490,231,130,1700,633
2398,2012,19,32,27,7.5,8.4,7.8,0.2,2.6,0.9,6.8,7.6,7.3,166,197,173,0,2.2,0.26,11,7000,2470,2,35000,7372
